"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME"
2025,2,5,7,3,"5/7/2025 12:00:00 AM","UA",19977,"UA","N76505",2028,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1634,1726,52,52,1,3,"1600-1659",23,1749,1838,9,1813,1847,34,34,1,2,"1800-1859",0,"",0,219,201,169,1,1290,6,0,0,34,0,0,NA,NA,NA
2025,2,5,7,3,"5/7/2025 12:00:00 AM","UA",19977,"UA","N846UA",2207,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12264,1226402,30852,"IAD","Washington, DC","VA",51,"Virginia",38,1950,1943,-7,0,0,-1,"1900-1959",10,1953,2030,10,2057,2040,-17,0,0,-2,"2000-2059",0,"",0,67,57,37,1,182,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,7,3,"5/7/2025 12:00:00 AM","WN",19393,"WN","N8819L",2852,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288904,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1610,1610,0,0,0,0,"1600-1659",16,1626,1717,5,1755,1722,-33,0,0,-2,"1700-1759",0,"",0,285,252,231,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,7,3,"5/7/2025 12:00:00 AM","YX",20452,"YX","N209JQ",5791,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1735,1751,16,16,1,1,"1700-1759",16,1807,1844,10,1842,1854,12,12,0,0,"1800-1859",0,"",0,67,63,37,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,7,3,"5/7/2025 12:00:00 AM","YX",20452,"YX","N243JQ",5812,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1707,1727,20,20,1,1,"1700-1759",28,1755,1906,9,1859,1915,16,16,1,1,"1800-1859",0,"",0,112,108,71,1,496,2,0,0,16,0,0,NA,NA,NA
2025,2,5,7,3,"5/7/2025 12:00:00 AM","YX",20452,"YX","N403YX",4382,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1823,1823,0,0,0,0,"1800-1859",17,1840,1944,9,2000,1953,-7,0,0,-1,"2000-2059",0,"",0,97,90,64,1,340,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,7,3,"5/7/2025 12:00:00 AM","YX",20452,"YX","N862RW",4649,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1852,1842,-10,0,0,-1,"1800-1859",25,1907,2011,9,2015,2020,5,5,0,0,"2000-2059",0,"",0,83,98,64,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,8,4,"5/8/2025 12:00:00 AM","DL",19790,"DL","N392DA",3122,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1949,1943,-6,0,0,-1,"1900-1959",16,1959,2121,17,2146,2138,-8,0,0,-1,"2100-2159",0,"",0,117,115,82,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,8,4,"5/8/2025 12:00:00 AM","DL",19790,"DL","N899DN",2620,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,1934,1926,-8,0,0,-1,"1900-1959",14,1940,2019,15,2054,2034,-20,0,0,-2,"2000-2059",0,"",0,140,128,99,1,726,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,8,4,"5/8/2025 12:00:00 AM","UA",19977,"UA","N848UA",2207,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12264,1226402,30852,"IAD","Washington, DC","VA",51,"Virginia",38,1950,1948,-2,0,0,-1,"1900-1959",16,2004,2041,5,2057,2046,-11,0,0,-1,"2000-2059",0,"",0,67,58,37,1,182,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,8,4,"5/8/2025 12:00:00 AM","WN",19393,"WN","N8812Q",1580,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1930,1944,14,14,0,0,"1900-1959",17,2001,2007,3,2000,2010,10,10,0,0,"2000-2059",0,"",0,90,86,66,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,9,5,"5/9/2025 12:00:00 AM","AA",19805,"AA","N970NN",1868,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1915,1914,-1,0,0,-1,"1900-1959",11,1925,2048,20,2126,2108,-18,0,0,-2,"2100-2159",0,"",0,191,174,143,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,9,5,"5/9/2025 12:00:00 AM","B6",20409,"B6","N279JB",1786,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1955,2022,27,27,1,1,"1900-1959",17,2039,2158,8,2134,2206,32,32,1,2,"2100-2159",0,"",0,99,104,79,1,496,2,0,0,5,0,27,NA,NA,NA
2025,2,5,9,5,"5/9/2025 12:00:00 AM","DL",19790,"DL","N804DN",2620,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,1934,1922,-12,0,0,-1,"1900-1959",14,1936,2018,5,2054,2023,-31,0,0,-2,"2000-2059",0,"",0,140,121,102,1,726,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,9,5,"5/9/2025 12:00:00 AM","DL",19790,"DL","N895DN",1568,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1810,1807,-3,0,0,-1,"1800-1859",14,1821,1937,14,2005,1951,-14,0,0,-1,"2000-2059",0,"",0,115,104,76,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,9,5,"5/9/2025 12:00:00 AM","DL",19790,"DL","N943AT",945,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1929,1917,-12,0,0,-1,"1900-1959",11,1928,2006,6,2035,2012,-23,0,0,-2,"2000-2059",0,"",0,66,55,38,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,9,5,"5/9/2025 12:00:00 AM","UA",19977,"UA","N24729",533,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1803,1758,-5,0,0,-1,"1800-1859",12,1810,1820,32,1854,1852,-2,0,0,-1,"1800-1859",0,"",0,111,114,70,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,9,5,"5/9/2025 12:00:00 AM","UA",19977,"UA","N27260",436,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,1740,1737,-3,0,0,-1,"1700-1759",14,1751,1931,4,2017,1935,-42,0,0,-2,"2000-2059",0,"",0,337,298,280,1,2254,10,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,9,5,"5/9/2025 12:00:00 AM","WN",19393,"WN","N447WN",4170,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1900,1904,4,4,0,0,"1900-1959",10,1914,2003,4,2030,2007,-23,0,0,-2,"2000-2059",0,"",0,210,183,169,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,9,5,"5/9/2025 12:00:00 AM","WN",19393,"WN","N8551Q",1230,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10693,1069302,30693,"BNA","Nashville, TN","TN",47,"Tennessee",54,1940,1936,-4,0,0,-1,"1900-1959",11,1947,1954,6,2020,2000,-20,0,0,-2,"2000-2059",0,"",0,100,84,67,1,462,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,9,5,"5/9/2025 12:00:00 AM","YX",20452,"YX","N111HQ",4382,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1823,2025,122,122,1,8,"1800-1859",46,2111,2224,6,2000,2230,150,150,1,10,"2000-2059",0,"",0,97,125,73,1,340,2,0,0,150,0,0,NA,NA,NA
2025,2,5,9,5,"5/9/2025 12:00:00 AM","YX",20452,"YX","N861RW",4649,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1852,2132,160,160,1,10,"1800-1859",16,2148,2249,7,2015,2256,161,161,1,10,"2000-2059",0,"",0,83,84,61,1,335,2,0,0,1,0,160,NA,NA,NA
2025,2,5,10,6,"5/10/2025 12:00:00 AM","AA",19805,"AA","N768US",3316,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1739,1729,-10,0,0,-1,"1700-1759",13,1742,1827,11,1851,1838,-13,0,0,-1,"1800-1859",0,"",0,72,69,45,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,10,6,"5/10/2025 12:00:00 AM","AA",19805,"AA","N823NN",1868,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1915,1902,-13,0,0,-1,"1900-1959",13,1915,2027,37,2126,2104,-22,0,0,-2,"2100-2159",0,"",0,191,182,132,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,10,6,"5/10/2025 12:00:00 AM","WN",19393,"WN","N274WN",320,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1910,2028,78,78,1,5,"1900-1959",22,2050,2254,10,2130,2304,94,94,1,6,"2100-2159",0,"",0,140,156,124,1,834,4,3,0,16,0,75,NA,NA,NA
2025,2,5,10,6,"5/10/2025 12:00:00 AM","WN",19393,"WN","N8324A",3387,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082106,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1715,1727,12,12,0,0,"1700-1759",14,1741,1823,4,1820,1827,7,7,0,0,"1800-1859",0,"",0,65,60,42,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,10,6,"5/10/2025 12:00:00 AM","WN",19393,"WN","N8808Q",1230,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10693,1069302,30693,"BNA","Nashville, TN","TN",47,"Tennessee",54,1750,1742,-8,0,0,-1,"1700-1759",13,1755,1805,6,1830,1811,-19,0,0,-2,"1800-1859",0,"",0,100,89,70,1,462,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,11,7,"5/11/2025 12:00:00 AM","DL",19790,"DL","N849DN",2620,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,1934,1942,8,8,0,0,"1900-1959",13,1955,2041,4,2054,2045,-9,0,0,-1,"2000-2059",0,"",0,140,123,106,1,726,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,11,7,"5/11/2025 12:00:00 AM","UA",19977,"UA","N879UA",2207,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12264,1226402,30852,"IAD","Washington, DC","VA",51,"Virginia",38,1950,2111,81,81,1,5,"1900-1959",18,2129,2204,6,2057,2210,73,73,1,4,"2000-2059",0,"",0,67,59,35,1,182,1,0,0,0,0,73,NA,NA,NA
2025,2,5,11,7,"5/11/2025 12:00:00 AM","WN",19393,"WN","N245WN",4170,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,2010,2033,23,23,1,1,"2000-2059",14,2047,2136,8,2145,2144,-1,0,0,-1,"2100-2159",0,"",0,215,191,169,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,11,7,"5/11/2025 12:00:00 AM","WN",19393,"WN","N8566Z",2693,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10693,1069302,30693,"BNA","Nashville, TN","TN",47,"Tennessee",54,2120,2119,-1,0,0,-1,"2100-2159",16,2135,2145,12,2200,2157,-3,0,0,-1,"2200-2259",0,"",0,100,98,70,1,462,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,11,7,"5/11/2025 12:00:00 AM","WN",19393,"WN","N8656B",1580,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,2100,2058,-2,0,0,-1,"2100-2159",11,2109,2111,5,2130,2116,-14,0,0,-1,"2100-2159",0,"",0,90,78,62,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,11,7,"5/11/2025 12:00:00 AM","WN",19393,"WN","N8674B",771,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,2110,2128,18,18,1,1,"2100-2159",13,2141,2350,5,2335,2355,20,20,1,1,"2300-2359",0,"",0,145,147,129,1,873,4,0,0,2,0,18,NA,NA,NA
2025,2,5,11,7,"5/11/2025 12:00:00 AM","WN",19393,"WN","N937WN",850,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15016,1501606,31123,"STL","St. Louis, MO","MO",29,"Missouri",64,2000,2002,2,2,0,0,"2000-2059",10,2012,2030,4,2050,2034,-16,0,0,-2,"2000-2059",0,"",0,110,92,78,1,554,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,12,1,"5/12/2025 12:00:00 AM","MQ",20398,"MQ","N778RH",3707,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,2000,1955,-5,0,0,-1,"2000-2059",14,2009,2014,29,2049,2043,-6,0,0,-1,"2000-2059",0,"",0,109,108,65,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,13,2,"5/13/2025 12:00:00 AM","AA",19805,"AA","N359PX",1868,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1915,1913,-2,0,0,-1,"1900-1959",11,1924,2046,17,2126,2103,-23,0,0,-2,"2100-2159",0,"",0,191,170,142,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,13,2,"5/13/2025 12:00:00 AM","AA",19805,"AA","N713UW",3316,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1739,1815,36,36,1,2,"1700-1759",36,1851,1946,12,1851,1958,67,67,1,4,"1800-1859",0,"",0,72,103,55,1,268,2,0,0,31,0,36,NA,NA,NA
2025,2,5,13,2,"5/13/2025 12:00:00 AM","AA",19805,"AA","N910NN",1172,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12892,1289208,32575,"LAX","Los Angeles, CA","CA",6,"California",91,1757,1752,-5,0,0,-1,"1700-1759",8,1800,1940,6,2008,1946,-22,0,0,-2,"2000-2059",0,"",0,311,294,280,1,2136,9,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,13,2,"5/13/2025 12:00:00 AM","DL",19790,"DL","N3745B",1568,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1810,1823,13,13,0,0,"1800-1859",14,1837,1957,27,2005,2024,19,19,1,1,"2000-2059",0,"",0,115,121,80,1,526,3,0,0,6,0,13,NA,NA,NA
2025,2,5,13,2,"5/13/2025 12:00:00 AM","MQ",20398,"MQ","N744DB",3707,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,2000,1950,-10,0,0,-1,"2000-2059",10,2000,2009,22,2049,2031,-18,0,0,-2,"2000-2059",0,"",0,109,101,69,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,13,2,"5/13/2025 12:00:00 AM","UA",19977,"UA","N876UA",2207,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12264,1226402,30852,"IAD","Washington, DC","VA",51,"Virginia",38,1950,2019,29,29,1,1,"1900-1959",17,2036,2115,7,2057,2122,25,25,1,1,"2000-2059",0,"",0,67,63,39,1,182,1,0,0,0,0,25,NA,NA,NA
2025,2,5,13,2,"5/13/2025 12:00:00 AM","WN",19393,"WN","N7866A",771,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1825,1821,-4,0,0,-1,"1800-1859",14,1835,1923,5,1955,1928,-27,0,0,-2,"1900-1959",0,"",0,210,187,168,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,13,2,"5/13/2025 12:00:00 AM","WN",19393,"WN","N8557Q",2700,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1915,1910,-5,0,0,-1,"1900-1959",9,1919,2112,8,2135,2120,-15,0,0,-1,"2100-2159",0,"",0,140,130,113,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,13,2,"5/13/2025 12:00:00 AM","YX",20452,"YX","N130HQ",4630,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC",37,"North Carolina",36,1651,1640,-11,0,0,-1,"1600-1659",7,1647,1744,5,1812,1749,-23,0,0,-2,"1800-1859",0,"",0,81,69,57,1,328,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,13,2,"5/13/2025 12:00:00 AM","YX",20452,"YX","N862RW",4649,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1852,1846,-6,0,0,-1,"1800-1859",9,1855,1955,7,2015,2002,-13,0,0,-1,"2000-2059",0,"",0,83,76,60,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","AA",19805,"AA","N740UW",2594,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1039,1030,-9,0,0,-1,"1000-1059",10,1040,1127,8,1151,1135,-16,0,0,-2,"1100-1159",0,"",0,72,65,47,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","AA",19805,"AA","N741UW",312,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,825,819,-6,0,0,-1,"0800-0859",8,827,927,13,959,940,-19,0,0,-2,"0900-0959",0,"",0,94,81,60,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","AA",19805,"AA","N752US",999,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,806,752,-14,0,0,-1,"0800-0859",11,803,846,22,918,908,-10,0,0,-1,"0900-0959",0,"",0,72,76,43,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","AA",19805,"AA","N808AW",2310,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1004,955,-9,0,0,-1,"1000-1059",10,1005,1105,10,1138,1115,-23,0,0,-2,"1100-1159",0,"",0,94,80,60,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","AA",19805,"AA","N922AN",1868,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1915,2041,86,86,1,5,"1900-1959",10,2051,2217,11,2126,2228,62,62,1,4,"2100-2159",0,"",0,191,167,146,1,1067,5,6,0,0,0,56,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","AA",19805,"AA","N952XV",1142,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1619,1614,-5,0,0,-1,"1600-1659",10,1624,1705,24,1730,1729,-1,0,0,-1,"1700-1759",0,"",0,71,75,41,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","AA",19805,"AA","N986NN",2316,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1357,1353,-4,0,0,-1,"1300-1359",8,1401,1457,34,1527,1531,4,4,0,0,"1500-1559",0,"",0,90,98,56,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","B6",20409,"B6","N324JB",1786,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1955,1951,-4,0,0,-1,"1900-1959",11,2002,2116,14,2134,2130,-4,0,0,-1,"2100-2159",0,"",0,99,99,74,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","B6",20409,"B6","N3257J",1198,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,700,648,-12,0,0,-1,"0700-0759",10,658,807,11,830,818,-12,0,0,-1,"0800-0859",0,"",0,90,90,69,1,340,2,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","DL",19790,"DL","N330DU",1188,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14869,1486903,34614,"SLC","Salt Lake City, UT","UT",49,"Utah",87,1745,2007,142,142,1,9,"1700-1759",12,2019,2218,7,2000,2225,145,145,1,9,"2000-2059",0,"",0,255,258,239,1,1660,7,0,134,3,0,8,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","DL",19790,"DL","N3734B",1568,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1825,1954,89,89,1,5,"1800-1859",14,2008,2123,7,2020,2130,70,70,1,4,"2000-2059",0,"",0,115,96,75,1,526,3,0,3,0,0,67,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","DL",19790,"DL","N813DN",1118,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,645,642,-3,0,0,-1,"0600-0659",13,655,733,10,804,743,-21,0,0,-2,"0800-0859",0,"",0,139,121,98,1,726,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","DL",19790,"DL","N911DQ",2620,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,1934,2020,46,46,1,3,"1900-1959",12,2032,2113,5,2054,2118,24,24,1,1,"2000-2059",0,"",0,140,118,101,1,726,3,0,0,0,0,24,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","DL",19790,"DL","N941DZ",882,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1400,1355,-5,0,0,-1,"1400-1459",12,1407,1523,5,1543,1528,-15,0,0,-1,"1500-1559",0,"",0,103,93,76,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,5,14,3,"5/14/2025 12:00:00 AM","DL",19790,"DL","N961DZ",1383,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,705,702,-3,0,0,-1,"0700-0759",12,714,829,8,854,837,-17,0,0,-2,"0800-0859",0,"",0,109,95,75,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
